"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"174","10.038423","10.9.2.177","157.240.195.56","TLSv1.2","150","647","Application Data"
"175","10.039218","10.9.3.88","224.0.0.251","MDNS","103","","Standard query 0x0006 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"176","10.143525","10.9.3.131","224.0.0.251","MDNS","103","","Standard query 0x010f PTR _googlecast._tcp.local, ""QM"" question PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question"
"177","10.143525","157.240.195.56","10.9.2.177","TCP","56","5738","443  >  56568 [ACK] Seq=5738 Ack=743 Win=2454 Len=0"
"182","10.242325","10.9.0.79","224.0.0.251","MDNS","192","","Standard query response 0x0000 PTR \327\224-iPhone \327\251\327\234 Asaf._rdlink._tcp.local TXT OPT"
"183","10.242325","fe80::c0:1940:5dd3:1418","ff02::fb","MDNS","212","","Standard query response 0x0000 PTR \327\224-iPhone \327\251\327\234 Asaf._rdlink._tcp.local TXT OPT"
"184","10.257401","10.9.2.177","239.255.255.250","SSDP","218","","M-SEARCH * HTTP/1.1 "
"185","10.367549","157.240.195.56","10.9.2.177","TCP","1434","5738","443  >  56568 [ACK] Seq=5738 Ack=743 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"186","10.367549","157.240.195.56","10.9.2.177","TLSv1.2","457","7118","Application Data, Application Data"
"187","10.367608","10.9.2.177","157.240.195.56","TCP","54","743","56568  >  443 [ACK] Seq=743 Ack=7521 Win=258 Len=0"
"188","10.440960","10.9.2.177","157.240.195.56","TLSv1.2","150","743","Application Data"
"190","10.558508","157.240.195.56","10.9.2.177","TCP","56","7521","443  >  56568 [ACK] Seq=7521 Ack=839 Win=2454 Len=0"
"194","10.645175","157.240.195.56","10.9.2.177","TCP","1434","7521","443  >  56568 [ACK] Seq=7521 Ack=839 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"195","10.645175","157.240.195.56","10.9.2.177","TLSv1.2","187","8901","Application Data"
"196","10.645210","10.9.2.177","157.240.195.56","TCP","54","839","56568  >  443 [ACK] Seq=839 Ack=9034 Win=258 Len=0"
"197","10.645285","157.240.195.56","10.9.2.177","TCP","1434","9034","443  >  56568 [ACK] Seq=9034 Ack=839 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"198","10.645285","157.240.195.56","10.9.2.177","TLSv1.2","1030","10414","Application Data, Application Data"
"199","10.645306","10.9.2.177","157.240.195.56","TCP","54","839","56568  >  443 [ACK] Seq=839 Ack=11390 Win=258 Len=0"
"200","10.647400","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","145","","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"201","10.649034","10.9.2.94","224.0.0.251","MDNS","125","","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"202","10.701142","10.9.2.177","157.240.195.56","TLSv1.2","150","839","Application Data"
"203","10.956464","fe80::143b:83b3:2626:7f21","ff02::fb","MDNS","159","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"204","10.956464","10.9.0.160","224.0.0.251","MDNS","139","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"205","10.956814","157.240.195.56","10.9.2.177","TCP","56","11390","443  >  56568 [ACK] Seq=11390 Ack=935 Win=2454 Len=0"
"206","10.956814","157.240.195.56","10.9.2.177","TCP","1434","11390","443  >  56568 [ACK] Seq=11390 Ack=935 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"207","10.956814","157.240.195.56","10.9.2.177","TLSv1.2","361","12770","Application Data, Application Data"
"211","10.956873","10.9.2.177","157.240.195.56","TCP","54","935","56568  >  443 [ACK] Seq=935 Ack=13077 Win=258 Len=0"
"217","11.007873","10.9.2.177","157.240.195.56","TLSv1.2","150","935","Application Data"
"218","11.098837","157.240.195.56","10.9.2.177","TCP","56","13077","443  >  56568 [ACK] Seq=13077 Ack=1031 Win=2454 Len=0"
"220","11.260061","157.240.195.56","10.9.2.177","TCP","1434","13077","443  >  56568 [ACK] Seq=13077 Ack=1031 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"221","11.260061","157.240.195.56","10.9.2.177","TLSv1.2","233","14457","Application Data, Application Data"
"222","11.260119","10.9.2.177","157.240.195.56","TCP","54","1031","56568  >  443 [ACK] Seq=1031 Ack=14636 Win=258 Len=0"
"223","11.260536","10.9.2.177","239.255.255.250","SSDP","218","","M-SEARCH * HTTP/1.1 "
"224","11.320964","10.9.2.177","157.240.195.56","TLSv1.2","150","1031","Application Data"
"225","11.323815","10.9.2.94","224.0.0.251","MDNS","125","","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"227","11.326355","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","145","","Standard query 0x0000 ANY Android-5.local, ""QU"" question ANY Android-5.local, ""QU"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"228","11.471755","157.240.195.56","10.9.2.177","TCP","56","14636","443  >  56568 [ACK] Seq=14636 Ack=1127 Win=2454 Len=0"
"229","11.471755","157.240.195.56","10.9.2.177","TCP","1434","14636","443  >  56568 [ACK] Seq=14636 Ack=1127 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"230","11.471755","157.240.195.56","10.9.2.177","TLSv1.2","905","16016","Application Data, Application Data"
"231","11.471835","10.9.2.177","157.240.195.56","TCP","54","1127","56568  >  443 [ACK] Seq=1127 Ack=16867 Win=258 Len=0"
"232","11.529222","10.9.2.177","157.240.195.56","TLSv1.2","150","1127","Application Data"
"233","11.532360","10.9.2.94","224.0.0.251","MDNS","125","","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"235","11.534623","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","145","","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"236","11.683473","157.240.195.56","10.9.2.177","TCP","56","16867","443  >  56568 [ACK] Seq=16867 Ack=1223 Win=2454 Len=0"
"237","11.862231","10.9.2.177","146.75.118.248","TCP","55","1","57234  >  443 [ACK] Seq=1 Ack=1 Win=2080 Len=1 [TCP segment of a reassembled PDU]"
"238","11.863785","157.240.195.56","10.9.2.177","TCP","1434","16867","443  >  56568 [ACK] Seq=16867 Ack=1223 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"239","11.863785","157.240.195.56","10.9.2.177","TLSv1.2","585","18247","Application Data, Application Data"
"240","11.863856","10.9.2.177","157.240.195.56","TCP","54","1223","56568  >  443 [ACK] Seq=1223 Ack=18778 Win=258 Len=0"
"241","11.865901","fe80::143b:83b3:2626:7f21","ff02::fb","MDNS","424","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Yonatanâ\200\231s ipad ._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\240\327\225\327’\327\224 (2)._companion-link._tcp.local PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local OPT"
"242","11.865901","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","145","","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"243","11.867016","10.9.0.160","224.0.0.251","MDNS","404","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Yonatanâ\200\231s ipad ._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\240\327\225\327’\327\224 (2)._companion-link._tcp.local PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local OPT"
"244","11.867016","10.9.2.94","224.0.0.251","MDNS","125","","Standard query 0x0000 ANY Android-5.local, ""QM"" question ANY Android-5.local, ""QM"" question A 10.9.2.94 AAAA fe80::2c32:b0ff:feed:ed40"
"245","11.918605","10.9.2.177","157.240.195.56","TLSv1.2","150","1223","Application Data"
"251","11.923526","146.75.118.248","10.9.2.177","TCP","66","1","443  >  57234 [ACK] Seq=1 Ack=2 Win=309 Len=0 SLE=1 SRE=2"
"252","12.000368","10.9.3.88","224.0.0.251","MDNS","398","","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi 10"",""as"":""[8194]"",""ip"":""88""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 10.9.3.88 AAAA, cache flush fe80::bd0c:1ea9:83ea:fd70 NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi 10"",""as"":""[8194]"",""ip"":""88""}._mi-connect._udp.local"
"253","12.000368","fe80::bd0c:1ea9:83ea:fd70","ff02::fb","MDNS","418","","Standard query response 0x0000 TXT, cache flush PTR _mi-connect._udp.local PTR {""nm"":""Redmi 10"",""as"":""[8194]"",""ip"":""88""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android.local A, cache flush 10.9.3.88 AAAA, cache flush fe80::bd0c:1ea9:83ea:fd70 NSEC, cache flush Android.local NSEC, cache flush {""nm"":""Redmi 10"",""as"":""[8194]"",""ip"":""88""}._mi-connect._udp.local"
"254","12.000368","157.240.195.56","10.9.2.177","TCP","56","18778","443  >  56568 [ACK] Seq=18778 Ack=1319 Win=2454 Len=0"
"255","12.111218","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","307","","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 10.9.2.94 AAAA, cache flush fe80::2c32:b0ff:feed:ed40 NSEC, cache flush 94.2.9.10.in-addr.arpa NSEC, cache flush 0.4.D.E.D.E.E.F.F.F.0.B.2.3.C.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"256","12.111218","10.9.2.94","224.0.0.251","MDNS","287","","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 10.9.2.94 AAAA, cache flush fe80::2c32:b0ff:feed:ed40 NSEC, cache flush 94.2.9.10.in-addr.arpa NSEC, cache flush 0.4.D.E.D.E.E.F.F.F.0.B.2.3.C.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"257","12.111635","157.240.195.56","10.9.2.177","TCP","1434","18778","443  >  56568 [ACK] Seq=18778 Ack=1319 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"258","12.111635","157.240.195.56","10.9.2.177","TLSv1.2","649","20158","Application Data, Application Data"
"260","12.111676","10.9.2.177","157.240.195.56","TCP","54","1319","56568  >  443 [ACK] Seq=1319 Ack=20753 Win=258 Len=0"
"261","12.168850","10.9.2.177","157.240.195.56","TLSv1.2","150","1319","Application Data"
"262","12.263272","10.9.2.177","239.255.255.250","SSDP","218","","M-SEARCH * HTTP/1.1 "
"263","12.267749","157.240.195.56","10.9.2.177","TCP","56","20753","443  >  56568 [ACK] Seq=20753 Ack=1415 Win=2454 Len=0"
"264","12.390027","157.240.195.56","10.9.2.177","TLSv1.2","1415","20753","Application Data"
"265","12.432432","10.9.2.177","157.240.195.56","TCP","54","1415","56568  >  443 [ACK] Seq=1415 Ack=22114 Win=253 Len=0"
"266","12.445226","10.9.2.177","157.240.195.56","TLSv1.2","150","1415","Application Data"
"267","12.598196","157.240.195.56","10.9.2.177","TCP","56","22114","443  >  56568 [ACK] Seq=22114 Ack=1511 Win=2454 Len=0"
"268","12.598196","157.240.195.56","10.9.2.177","TCP","1434","22114","443  >  56568 [ACK] Seq=22114 Ack=1511 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"269","12.598196","157.240.195.56","10.9.2.177","TLSv1.2","713","23494","Application Data, Application Data"
"270","12.598269","10.9.2.177","157.240.195.56","TCP","54","1511","56568  >  443 [ACK] Seq=1511 Ack=24153 Win=258 Len=0"
"271","12.654889","10.9.2.177","157.240.195.56","TLSv1.2","150","1511","Application Data"
"272","12.802663","157.240.195.56","10.9.2.177","TCP","56","24153","443  >  56568 [ACK] Seq=24153 Ack=1607 Win=2454 Len=0"
"274","12.961275","10.9.4.154","224.0.0.251","MDNS","119","","Standard query 0x000b PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"275","12.961275","157.240.195.56","10.9.2.177","TCP","1434","24153","443  >  56568 [ACK] Seq=24153 Ack=1607 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"276","12.961275","157.240.195.56","10.9.2.177","TLSv1.2","857","25533","Application Data, Application Data"
"282","12.961737","10.9.2.177","157.240.195.56","TCP","54","1607","56568  >  443 [ACK] Seq=1607 Ack=26336 Win=258 Len=0"
"284","13.014142","10.9.2.177","157.240.195.56","TLSv1.2","150","1607","Application Data"
"285","13.273228","10.9.2.177","239.255.255.250","SSDP","218","","M-SEARCH * HTTP/1.1 "
"286","13.274591","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","307","","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 10.9.2.94 AAAA, cache flush fe80::2c32:b0ff:feed:ed40 NSEC, cache flush 94.2.9.10.in-addr.arpa NSEC, cache flush 0.4.D.E.D.E.E.F.F.F.0.B.2.3.C.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"287","13.274591","10.9.2.94","224.0.0.251","MDNS","287","","Standard query response 0x0000 PTR, cache flush Android-5.local PTR, cache flush Android-5.local A, cache flush 10.9.2.94 AAAA, cache flush fe80::2c32:b0ff:feed:ed40 NSEC, cache flush 94.2.9.10.in-addr.arpa NSEC, cache flush 0.4.D.E.D.E.E.F.F.F.0.B.2.3.C.2.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-5.local"
"288","13.274996","157.240.195.56","10.9.2.177","TCP","56","26336","443  >  56568 [ACK] Seq=26336 Ack=1703 Win=2454 Len=0"
"289","13.277068","157.240.195.56","10.9.2.177","TCP","1434","26336","443  >  56568 [ACK] Seq=26336 Ack=1703 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"290","13.277068","157.240.195.56","10.9.2.177","TLSv1.2","233","27716","Application Data, Application Data"
"291","13.277175","10.9.2.177","157.240.195.56","TCP","54","1703","56568  >  443 [ACK] Seq=1703 Ack=27895 Win=258 Len=0"
"292","13.331753","10.9.2.177","157.240.195.56","TLSv1.2","150","1703","Application Data"
"293","13.433380","157.240.195.56","10.9.2.177","TCP","56","27895","443  >  56568 [ACK] Seq=27895 Ack=1799 Win=2454 Len=0"
"294","13.520713","157.240.195.56","10.9.2.177","TCP","1434","27895","443  >  56568 [ACK] Seq=27895 Ack=1799 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"295","13.520713","157.240.195.56","10.9.2.177","TLSv1.2","187","29275","Application Data"
"296","13.520713","157.240.195.56","10.9.2.177","TCP","1434","29408","443  >  56568 [ACK] Seq=29408 Ack=1799 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"297","13.520713","157.240.195.56","10.9.2.177","TLSv1.2","1286","30788","Application Data, Application Data"
"298","13.520797","10.9.2.177","157.240.195.56","TCP","54","1799","56568  >  443 [ACK] Seq=1799 Ack=32020 Win=258 Len=0"
"300","13.576925","10.9.2.177","157.240.195.56","TLSv1.2","150","1799","Application Data"
"301","13.607888","10.9.2.177","142.250.27.188","TCP","55","1","56012  >  5228 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"302","13.620092","157.240.195.56","10.9.2.177","TCP","56","32020","443  >  56568 [ACK] Seq=32020 Ack=1895 Win=2454 Len=0"
"303","13.761079","142.250.27.188","10.9.2.177","TCP","66","1","5228  >  56012 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"304","13.923489","157.240.195.56","10.9.2.177","TCP","1434","32020","443  >  56568 [ACK] Seq=32020 Ack=1895 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"305","13.923489","157.240.195.56","10.9.2.177","TLSv1.2","265","33400","Application Data, Application Data"
"306","13.923563","10.9.2.177","157.240.195.56","TCP","54","1895","56568  >  443 [ACK] Seq=1895 Ack=33611 Win=258 Len=0"
"315","13.952761","10.9.2.177","72.246.151.67","TCP","55","1","57268  >  443 [ACK] Seq=1 Ack=1 Win=4215 Len=1 [TCP segment of a reassembled PDU]"
"316","13.956737","72.246.151.67","10.9.2.177","TCP","66","1","443  >  57268 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2"
"317","13.975971","10.9.2.177","157.240.195.56","TLSv1.2","150","1895","Application Data"
"318","14.089453","157.240.195.56","10.9.2.177","TCP","56","33611","443  >  56568 [ACK] Seq=33611 Ack=1991 Win=2454 Len=0"
"319","14.089453","157.240.195.56","10.9.2.177","TCP","1434","33611","443  >  56568 [ACK] Seq=33611 Ack=1991 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"320","14.089742","157.240.195.56","10.9.2.177","TLSv1.2","393","34991","Application Data, Application Data"
"321","14.089802","10.9.2.177","157.240.195.56","TCP","54","1991","56568  >  443 [ACK] Seq=1991 Ack=35330 Win=258 Len=0"
"322","14.143008","10.9.2.177","157.240.195.56","TLSv1.2","150","1991","Application Data"
"323","14.233956","157.240.195.56","10.9.2.177","TLSv1.2","353","35330","Application Data"
"324","14.282670","10.9.2.177","157.240.195.56","TCP","54","2087","56568  >  443 [ACK] Seq=2087 Ack=35629 Win=257 Len=0"
"325","14.283738","157.240.195.56","10.9.2.177","TCP","56","35629","443  >  56568 [ACK] Seq=35629 Ack=2087 Win=2454 Len=0"
"326","14.293521","10.9.2.177","157.240.195.56","TLSv1.2","150","2087","Application Data"
"327","14.440536","157.240.195.56","10.9.2.177","TCP","56","35629","443  >  56568 [ACK] Seq=35629 Ack=2183 Win=2454 Len=0"
"328","14.440536","157.240.195.56","10.9.2.177","TCP","1434","35629","443  >  56568 [ACK] Seq=35629 Ack=2183 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"329","14.440536","157.240.195.56","10.9.2.177","TLSv1.2","297","37009","Application Data, Application Data"
"330","14.440614","10.9.2.177","157.240.195.56","TCP","54","2183","56568  >  443 [ACK] Seq=2183 Ack=37252 Win=258 Len=0"
"331","14.473232","10.9.2.177","35.186.224.40","TLSv1.2","97","1","Application Data"
"332","14.478713","35.186.224.40","10.9.2.177","TCP","56","1","443  >  57231 [ACK] Seq=1 Ack=44 Win=268 Len=0"
"333","14.498745","10.9.2.177","157.240.195.56","TLSv1.2","150","2183","Application Data"
"334","14.645305","35.186.224.40","10.9.2.177","TLSv1.2","94","1","Application Data"
"335","14.645305","157.240.195.56","10.9.2.177","TCP","56","37252","443  >  56568 [ACK] Seq=37252 Ack=2279 Win=2454 Len=0"
"336","14.692739","10.9.2.177","35.186.224.40","TCP","54","44","57231  >  443 [ACK] Seq=44 Ack=41 Win=256 Len=0"
"337","14.694023","157.240.195.56","10.9.2.177","TCP","1434","37252","443  >  56568 [ACK] Seq=37252 Ack=2279 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
"338","14.694071","157.240.195.56","10.9.2.177","TLSv1.2","601","38632","Application Data, Application Data"
"339","14.694083","10.9.2.177","157.240.195.56","TCP","54","2279","56568  >  443 [ACK] Seq=2279 Ack=39179 Win=258 Len=0"
"340","14.747483","10.9.2.177","157.240.195.56","TLSv1.2","150","2279","Application Data"
"341","14.850796","10.9.0.160","224.0.0.251","MDNS","404","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Yonatanâ\200\231s ipad ._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\240\327\225\327’\327\224 (2)._companion-link._tcp.local PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local OPT"
"342","14.850796","157.240.195.56","10.9.2.177","TCP","56","39179","443  >  56568 [ACK] Seq=39179 Ack=2375 Win=2454 Len=0"
"343","14.850796","fe80::143b:83b3:2626:7f21","ff02::fb","MDNS","424","","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR Yonatanâ\200\231s ipad ._companion-link._tcp.local PTR Snir sasi._companion-link._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\240\327\225\327’\327\224 (2)._companion-link._tcp.local PTR \327\224-\\u200FMacBook Pro \327\251\327\234 Amit._companion-link._tcp.local PTR \327\224-Ipad \327\251\327\234 \327\247\327\225\327\221\327\231._companion-link._tcp.local PTR Amitâ\200\231s ipad (2)._companion-link._tcp.local PTR Giladâ\200\231s iPad (3)._companion-link._tcp.local PTR iPad (92)._companion-link._tcp.local OPT"
"348","15.060704","157.240.195.56","10.9.2.177","TCP","1434","39179","443  >  56568 [ACK] Seq=39179 Ack=2375 Win=2454 Len=1380 [TCP segment of a reassembled PDU]"
